# wavelength flux
4251.0654116929 0.9984150479
4251.0725014657 0.9986176318
4251.0795912505 0.9989950650
4251.0866810470 0.9987017721
4251.0937708554 0.9982376494
4251.1008606756 0.9978075811
4251.1079505076 0.9979462412
4251.1150403514 0.9978726701
4251.1221302071 0.9983350165
4251.1292200746 0.9982985457
4251.1363099539 0.9981564003
4251.1433998450 0.9982102326
4251.1504897480 0.9988403510
4251.1575796627 0.9987730462
4251.1646695894 0.9981791033
4251.1717595278 0.9981431559
4251.1788494780 0.9986757176
4251.1859394401 0.9989396007
4251.1930294140 0.9983721266
4251.2001193997 0.9983326630
4251.2072093973 0.9985601227
4251.2142994067 0.9981986574
4251.2213894279 0.9980331761
4251.2284794609 0.9982707911
4251.2355695058 0.9983924510
4251.2426595624 0.9981129550
4251.2497496309 0.9978446155
4251.2568397113 0.9977968142
4251.2639298034 0.9974746317
4251.2710199074 0.9977836622
4251.2781100232 0.9977701647
4251.2852001508 0.9972810326
4251.2922902903 0.9974020859
4251.2993804415 0.9977587023
4251.3064706046 0.9981696093
4251.3135607795 0.9976025701
4251.3206509663 0.9971197147
4251.3277411649 0.9973172976
4251.3348313753 0.9976026141
4251.3419215975 0.9980848151
4251.3490118315 0.9980534711
4251.3561020774 0.9982716784
4251.3631923351 0.9978641567
4251.3702826046 0.9978646502
4251.3773728860 0.9977996548
4251.3844631791 0.9979817105
4251.3915534841 0.9980408399
4251.3986438009 0.9979468933
4251.4057341296 0.9979563674
4251.4128244701 0.9980308531
4251.4199148224 0.9983560785
4251.4270051865 0.9984993763
4251.4340955624 0.9988625633
4251.4411859502 0.9985596820
4251.4482763498 0.9984167209
4251.4553667612 0.9983268176
4251.4624571845 0.9978776522
4251.4695476195 0.9974548438
4251.4766380664 0.9973954772
4251.4837285251 0.9976185270
4251.4908189957 0.9977604918
4251.4979094781 0.9981467249
4251.5049999723 0.9979524759
4251.5120904783 0.9977637847
4251.5191809961 0.9977049498
4251.5262715258 0.9977537072
4251.5333620673 0.9977115048
4251.5404526206 0.9979844755
4251.5475431858 0.9979516377
4251.5546337627 0.9981768850
4251.5617243515 0.9980536461
4251.5688149522 0.9981822357
4251.5759055646 0.9982997212
4251.5829961889 0.9982299823
4251.5900868250 0.9980862249
4251.5971774729 0.9979338761
4251.6042681327 0.9981111556
4251.6113588043 0.9980263553
4251.6184494877 0.9981314557
4251.6255401829 0.9981001177
4251.6326308899 0.9980956608
4251.6397216088 0.9982839335
4251.6468123395 0.9982728562
4251.6539030821 0.9982427693
4251.6609938364 0.9980888090
4251.6680846026 0.9980893592
4251.6751753806 0.9977754956
4251.6822661704 0.9978459027
4251.6893569721 0.9979685240
4251.6964477856 0.9981439312
4251.7035386109 0.9983359518
4251.7106294480 0.9987100377
4251.7177202970 0.9984338715
4251.7248111578 0.9981490247
4251.7319020304 0.9982856742
4251.7389929148 0.9983881493
4251.7460838111 0.9980174664
4251.7531747192 0.9977073537
4251.7602656391 0.9978797187
4251.7673565709 0.9982313864
4251.7744475144 0.9979829308
4251.7815384698 0.9983030256
4251.7886294371 0.9982780216
4251.7957204161 0.9980611785
4251.8028114070 0.9980651047
4251.8099024097 0.9975178788
4251.8169934242 0.9977340174
4251.8240844506 0.9980627680
4251.8311754887 0.9971994007
4251.8382665388 0.9968671851
4251.8453576006 0.9967979883
4251.8524486742 0.9971575642
4251.8595397597 0.9976692376
4251.8666308570 0.9976271531
4251.8737219662 0.9980943239
4251.8808130871 0.9976733495
4251.8879042199 0.9973527696
4251.8949953645 0.9977629615
4251.9020865210 0.9977161207
4251.9091776893 0.9977996913
4251.9162688694 0.9975739547
4251.9233600613 0.9977065910
4251.9304512650 0.9980916414
4251.9375424806 0.9979534586
4251.9446337080 0.9978515033
4251.9517249472 0.9980025582
4251.9588161983 0.9982856258
4251.9659074612 0.9983945612
4251.9729987359 0.9984077899
4251.9800900224 0.9984243171
4251.9871813208 0.9985385079
4251.9942726309 0.9982474380
4252.0013639530 0.9981933465
4252.0084552868 0.9982114907
4252.0155466325 0.9984164821
4252.0226379900 0.9986313682
4252.0297293593 0.9984277503
4252.0368207404 0.9978296307
4252.0439121334 0.9974193704
4252.0510035382 0.9977326025
4252.0580949548 0.9975463684
4252.0651863833 0.9978426976
4252.0722778236 0.9977014474
4252.0793692757 0.9975532242
4252.0864607396 0.9977706294
4252.0935522154 0.9976322838
4252.1006437029 0.9976052761
4252.1077352024 0.9979094944
4252.1148267136 0.9980901142
4252.1219182367 0.9980674523
4252.1290097716 0.9980963654
4252.1361013183 0.9979626714
4252.1431928768 0.9982092487
4252.1502844472 0.9984001899
4252.1573760294 0.9979075657
4252.1644676235 0.9979664887
4252.1715592293 0.9977556274
4252.1786508470 0.9981249271
4252.1857424765 0.9979178242
4252.1928341179 0.9976968736
4252.1999257710 0.9977300458
4252.2070174360 0.9973391316
4252.2141091128 0.9973001255
4252.2212008015 0.9968933772
4252.2282925020 0.9969114940
4252.2353842143 0.9969510208
4252.2424759384 0.9974680973
4252.2495676744 0.9978449829
4252.2566594221 0.9975553557
4252.2637511818 0.9975785944
4252.2708429532 0.9976742114
4252.2779347365 0.9978988705
4252.2850265316 0.9979079936
4252.2921183385 0.9980842555
4252.2992101572 0.9977454151
4252.3063019878 0.9976923612
4252.3133938302 0.9973891980
4252.3204856844 0.9974531771
4252.3275775505 0.9970220092
4252.3346694284 0.9967110034
4252.3417613181 0.9970381981
4252.3488532196 0.9968079097
4252.3559451330 0.9964829576
4252.3630370582 0.9970144303
4252.3701289952 0.9969572640
4252.3772209441 0.9971469557
4252.3843129048 0.9975374113
4252.3914048773 0.9978434369
4252.3984968616 0.9979738818
4252.4055888578 0.9981879930
4252.4126808658 0.9977418653
4252.4197728856 0.9975463087
4252.4268649172 0.9976434959
4252.4339569607 0.9979233621
4252.4410490160 0.9985247427
4252.4481410831 0.9984707372
4252.4552331621 0.9982766745
4252.4623252529 0.9978857315
4252.4694173555 0.9980778907
4252.4765094699 0.9977297115
4252.4836015962 0.9973688127
4252.4906937343 0.9978519082
4252.4977858842 0.9979488277
4252.5048780460 0.9976107964
4252.5119702196 0.9969368914
4252.5190624050 0.9969619387
4252.5261546022 0.9969866724
4252.5332468113 0.9968758455
4252.5403390322 0.9970689063
4252.5474312649 0.9977021419
4252.5545235095 0.9980501490
4252.5616157658 0.9978313597
4252.5687080341 0.9976126137
4252.5758003141 0.9977913880
4252.5828926060 0.9972892181
4252.5899849096 0.9974798897
4252.5970772252 0.9981661864
4252.6041695525 0.9977898849
4252.6112618917 0.9975313448
4252.6183542427 0.9974851171
4252.6254466055 0.9972747900
4252.6325389802 0.9972679538
4252.6396313667 0.9971972958
4252.6467237650 0.9969434342
4252.6538161752 0.9968941104
4252.6609085971 0.9970111178
4252.6680010309 0.9966148862
4252.6750934766 0.9966059920
4252.6821859340 0.9965968148
4252.6892784033 0.9968878325
4252.6963708844 0.9972040259
4252.7034633774 0.9967469439
4252.7105558822 0.9961943621
4252.7176483988 0.9968528454
4252.7247409272 0.9971660366
4252.7318334675 0.9971566293
4252.7389260195 0.9971447529
4252.7460185835 0.9971670373
4252.7531111592 0.9973701454
4252.7602037468 0.9972264087
4252.7672963462 0.9972656168
4252.7743889574 0.9976158115
4252.7814815805 0.9976666247
4252.7885742154 0.9973208891
4252.7956668621 0.9969526714
4252.8027595207 0.9968875223
4252.8098521910 0.9970396963
4252.8169448732 0.9972120990
4252.8240375673 0.9970786691
4252.8311302731 0.9965809567
4252.8382229908 0.9967972968
4252.8453157204 0.9966625394
4252.8524084617 0.9966682328
4252.8595012149 0.9967897977
4252.8665939799 0.9967719196
4252.8736867567 0.9969868949
4252.8807795454 0.9967582123
4252.8878723459 0.9962944416
4252.8949651582 0.9964504538
4252.9020579824 0.9967942570
4252.9091508184 0.9967248077
4252.9162436662 0.9969279863
4252.9233365258 0.9969353468
4252.9304293973 0.9968558240
4252.9375222806 0.9972276239
4252.9446151757 0.9968656306
4252.9517080827 0.9967133540
4252.9588010015 0.9967720801
4252.9658939321 0.9967460000
4252.9729868746 0.9967011717
4252.9800798288 0.9966289418
4252.9871727949 0.9965716164
4252.9942657729 0.9965700755
4253.0013587626 0.9968181779
4253.0084517642 0.9973680196
4253.0155447777 0.9969827816
4253.0226378029 0.9962857492
4253.0297308400 0.9962114909
4253.0368238889 0.9963902089
4253.0439169497 0.9962317435
4253.0510100222 0.9962668979
4253.0581031066 0.9966132247
4253.0651962029 0.9964437274
4253.0722893109 0.9965838258
4253.0793824308 0.9970011595
4253.0864755625 0.9968829798
4253.0935687061 0.9970594966
4253.1006618615 0.9969500979
4253.1077550287 0.9964406245
4253.1148482077 0.9963769411
4253.1219413986 0.9965060931
4253.1290346013 0.9962161675
4253.1361278158 0.9959350437
4253.1432210422 0.9961348277
4253.1503142804 0.9961617461
4253.1574075304 0.9961605138
4253.1645007922 0.9956913817
4253.1715940659 0.9957118485
4253.1786873514 0.9956015913
4253.1857806487 0.9958095957
4253.1928739579 0.9963532904
4253.1999672789 0.9961068622
4253.2070606117 0.9959860991
4253.2141539564 0.9964176370
4253.2212473129 0.9963974782
4253.2283406812 0.9961874423
4253.2354340613 0.9955032573
4253.2425274533 0.9945234969
4253.2496208571 0.9936972287
4253.2567142728 0.9961062379
4253.2638077002 0.9955521414
4253.2709011395 0.9951336785
4253.2779945907 0.9955099351
4253.2850880536 0.9958567273
4253.2921815284 0.9955647881
4253.2992750150 0.9950606010
4253.3063685135 0.9949393029
4253.3134620237 0.9950141692
4253.3205555459 0.9960055111
4253.3276490798 0.9955994802
4253.3347426256 0.9948817731
4253.3418361832 0.9949375041
4253.3489297526 0.9948002640
4253.3560233339 0.9954671834
4253.3631169270 0.9955636026
4253.3702105319 0.9950781071
4253.3773041486 0.9952996548
4253.3843977772 0.9949751038
4253.3914914176 0.9949145352
4253.3985850699 0.9949712722
4253.4056787339 0.9950563756
4253.4127724099 0.9951467528
4253.4198660976 0.9954228129
4253.4269597972 0.9954525405
4253.4340535085 0.9954445956
4253.4411472318 0.9951416872
4253.4482409668 0.9948727413
4253.4553347137 0.9943392158
4253.4624284724 0.9943595992
4253.4695222430 0.9947148990
4253.4766160254 0.9948098466
4253.4837098196 0.9949105937
4253.4908036256 0.9947027970
4253.4978974435 0.9947846147
4253.5049912732 0.9946601106
4253.5120851147 0.9943825126
4253.5191789681 0.9944400955
4253.5262728333 0.9947641164
4253.5333667103 0.9947400837
4253.5404605992 0.9950728867
4253.5475544999 0.9950579596
4253.5546484124 0.9954237164
4253.5617423368 0.9950292643
4253.5688362729 0.9950176735
4253.5759302210 0.9946982988
4253.5830241808 0.9949063730
4253.5901181525 0.9949811854
4253.5972121360 0.9945269978
4253.6043061313 0.9941995935
4253.6114001385 0.9943408809
4253.6184941575 0.9940790068
4253.6255881883 0.9945602497
4253.6326822310 0.9945562421
4253.6397762855 0.9942975694
4253.6468703518 0.9948435122
4253.6539644300 0.9946249842
4253.6610585199 0.9945108468
4253.6681526218 0.9947726900
4253.6752467354 0.9951058268
4253.6823408609 0.9946976445
4253.6894349982 0.9946918238
4253.6965291473 0.9947439243
4253.7036233083 0.9949513244
4253.7107174811 0.9950713772
4253.7178116658 0.9953116524
4253.7249058622 0.9952500340
4253.7320000705 0.9953288935
4253.7390942907 0.9946597783
4253.7461885226 0.9946406457
4253.7532827664 0.9947423955
4253.7603770221 0.9945967478
4253.7674712895 0.9946210618
4253.7745655688 0.9946526795
4253.7816598599 0.9943952930
4253.7887541629 0.9946428652
4253.7958484777 0.9949243139
4253.8029428043 0.9948774437
4253.8100371427 0.9946584124
4253.8171314930 0.9946821249
4253.8242258551 0.9953303106
4253.8313202291 0.9953217032
4253.8384146148 0.9951629667
4253.8455090124 0.9949193385
4253.8526034219 0.9949362508
4253.8596978431 0.9950571725
4253.8667922762 0.9946420906
4253.8738867212 0.9945366097
4253.8809811780 0.9945336742
4253.8880756465 0.9943902432
4253.8951701270 0.9946169044
4253.9022646192 0.9944022895
4253.9093591233 0.9941252704
4253.9164536393 0.9946010746
4253.9235481670 0.9951549836
4253.9306427066 0.9947481868
4253.9377372580 0.9939858475
4253.9448318213 0.9941269221
4253.9519263964 0.9943764016
4253.9590209833 0.9948043490
4253.9661155820 0.9947404913
4253.9732101926 0.9942571313
4253.9803048150 0.9946318511
4253.9873994493 0.9947705177
4253.9944940953 0.9945649728
4254.0015887533 0.9946659887
4254.0086834230 0.9945689957
4254.0157781046 0.9940630993
4254.0228727980 0.9943523655
4254.0299675032 0.9947156607
4254.0370622203 0.9942067513
4254.0441569492 0.9939333173
4254.0512516899 0.9939979275
4254.0583464425 0.9945350650
4254.0654412069 0.9943265641
4254.0725359831 0.9936001783
4254.0796307712 0.9937165765
4254.0867255711 0.9939374635
4254.0938203828 0.9935114864
4254.1009152064 0.9935492222
4254.1080100418 0.9943231084
4254.1151048890 0.9942424655
4254.1221997481 0.9942694046
4254.1292946190 0.9942609036
4254.1363895017 0.9940084906
4254.1434843963 0.9937899870
4254.1505793026 0.9938240327
4254.1576742209 0.9942055832
4254.1647691509 0.9940313422
4254.1718640928 0.9937319514
4254.1789590465 0.9934903166
4254.1860540121 0.9941131344
4254.1931489895 0.9945930447
4254.2002439787 0.9941433867
4254.2073389797 0.9936428983
4254.2144339926 0.9938740642
4254.2215290174 0.9936604388
4254.2286240539 0.9935279873
4254.2357191023 0.9932944387
4254.2428141625 0.9935227982
4254.2499092346 0.9941536263
4254.2570043184 0.9941012471
4254.2640994141 0.9935169449
4254.2711945217 0.9935494757
4254.2782896411 0.9934292512
4254.2853847723 0.9930914371
4254.2924799153 0.9931910933
4254.2995750702 0.9935171038
4254.3066702369 0.9939896650
4254.3137654155 0.9939315726
4254.3208606059 0.9934655110
4254.3279558081 0.9933995826
4254.3350510221 0.9932789109
4254.3421462480 0.9928736761
4254.3492414857 0.9925273708
4254.3563367353 0.9924301479
4254.3634319966 0.9924989397
4254.3705272698 0.9928904372
4254.3776225549 0.9935553205
4254.3847178518 0.9937650847
4254.3918131605 0.9936550777
4254.3989084810 0.9940457934
4254.4060038134 0.9937782959
4254.4130991576 0.9939868430
4254.4201945137 0.9942278751
4254.4272898815 0.9946258069
4254.4343852612 0.9945534571
4254.4414806528 0.9937337538
4254.4485760562 0.9935834267
4254.4556714714 0.9935079217
4254.4627668984 0.9939548513
4254.4698623373 0.9941307560
4254.4769577880 0.9935156804
4254.4840532506 0.9932335928
4254.4911487249 0.9926437335
4254.4982442112 0.9927186447
4254.5053397092 0.9931131001
4254.5124352191 0.9935154262
4254.5195307408 0.9934175760
4254.5266262743 0.9931192165
4254.5337218197 0.9928731767
4254.5408173769 0.9931666302
4254.5479129460 0.9933571052
4254.5550085269 0.9933939546
4254.5621041196 0.9937445133
4254.5691997241 0.9943459708
4254.5762953405 0.9943188609
4254.5833909687 0.9942558666
4254.5904866088 0.9941231408
4254.5975822607 0.9938348522
4254.6046779244 0.9937188851
4254.6117735999 0.9934054529
4254.6188692873 0.9934081882
4254.6259649865 0.9934708896
4254.6330606976 0.9933998054
4254.6401564205 0.9931420284
4254.6472521552 0.9929745147
4254.6543479018 0.9931334589
4254.6614436602 0.9935284890
4254.6685394304 0.9936066194
4254.6756352124 0.9942140056
4254.6827310063 0.9942662823
4254.6898268121 0.9941233168
4254.6969226296 0.9942015354
4254.7040184590 0.9938088225
4254.7111143002 0.9938628867
4254.7182101533 0.9940451393
4254.7253060182 0.9936434606
4254.7324018949 0.9939693348
4254.7394977835 0.9939553078
4254.7465936839 0.9937030025
4254.7536895961 0.9938223412
4254.7607855202 0.9943995104
4254.7678814561 0.9944067142
4254.7749774039 0.9941943597
4254.7820733634 0.9936260717
4254.7891693348 0.9938153771
4254.7962653181 0.9936299238
4254.8033613131 0.9939523976
4254.8104573201 0.9946044376
4254.8175533388 0.9940160887
4254.8246493694 0.9937581186
4254.8317454118 0.9937268183
4254.8388414660 0.9938463838
4254.8459375321 0.9941377856
4254.8530336100 0.9938712529
4254.8601296998 0.9937979296
4254.8672258014 0.9934949841
4254.8743219148 0.9938083964
4254.8814180401 0.9938903492
4254.8885141771 0.9931995178
4254.8956103261 0.9932086179
4254.9027064868 0.9937031216
4254.9098026594 0.9937302005
4254.9168988438 0.9934068260
4254.9239950401 0.9936112478
4254.9310912482 0.9939118837
4254.9381874681 0.9943081066
4254.9452836999 0.9940741624
4254.9523799435 0.9940061930
4254.9594761989 0.9936480750
4254.9665724662 0.9934446408
4254.9736687453 0.9939279404
4254.9807650363 0.9944093703
4254.9878613391 0.9945649402
4254.9949576537 0.9939353716
4255.0020539801 0.9938995544
4255.0091503184 0.9942283103
4255.0162466685 0.9941168615
4255.0233430305 0.9939026207
4255.0304394042 0.9938838616
4255.0375357899 0.9934375153
4255.0446321873 0.9933007855
4255.0517285966 0.9933108136
4255.0588250177 0.9934672385
4255.0659214507 0.9936214553
4255.0730178955 0.9937498824
4255.0801143521 0.9942055930
4255.0872108206 0.9941103901
4255.0943073009 0.9941619731
4255.1014037931 0.9940435286
4255.1085002970 0.9940884574
4255.1155968128 0.9938444131
4255.1226933405 0.9939001255
4255.1297898800 0.9942760479
4255.1368864313 0.9941115008
4255.1439829944 0.9939097864
4255.1510795694 0.9938064676
4255.1581761562 0.9941841542
4255.1652727549 0.9937799603
4255.1723693654 0.9937346082
4255.1794659877 0.9939844804
4255.1865626219 0.9940218672
4255.1936592679 0.9937807026
4255.2007559257 0.9935869957
4255.2078525954 0.9943378489
4255.2149492769 0.9945978032
4255.2220459702 0.9943397127
4255.2291426754 0.9942713854
4255.2362393924 0.9944458022
4255.2433361213 0.9944032822
4255.2504328619 0.9942798375
4255.2575296145 0.9946200134
4255.2646263788 0.9946065343
4255.2717231550 0.9942149316
4255.2788199430 0.9939223409
4255.2859167429 0.9936985480
4255.2930135546 0.9936350462
4255.3001103781 0.9935985406
4255.3072072135 0.9931988134
4255.3143040607 0.9934639378
4255.3214009197 0.9935535409
4255.3284977906 0.9935038732
4255.3355946733 0.9934776304
4255.3426915679 0.9938114831
4255.3497884743 0.9938131064
4255.3568853925 0.9939927509
4255.3639823226 0.9939351126
4255.3710792644 0.9937524070
4255.3781762182 0.9936676007
4255.3852731837 0.9937103409
4255.3923701611 0.9937062816
4255.3994671504 0.9936308789
4255.4065641515 0.9935592334
4255.4136611644 0.9925870269
4255.4207581891 0.9922929791
4255.4278552257 0.9925194286
4255.4349522741 0.9926839942
4255.4420493344 0.9925440960
4255.4491464065 0.9927393923
4255.4562434904 0.9933377303
